hour,time_utc,month,source_year,local_hour,ghi,dni,dhi,t2m,rain_mm
5317,2023-08-10T13:00:00Z,8,2023,9,280.35,0.44,236.70,22.20,0.0
5318,2023-08-10T14:00:00Z,8,2023,10,529.08,204.89,331.76,23.63,0.0
5319,2023-08-10T15:00:00Z,8,2023,11,554.30,294.97,308.57,24.67,0.0
5320,2023-08-10T16:00:00Z,8,2023,12,652.60,178.76,428.98,25.07,0.0
5321,2023-08-10T17:00:00Z,8,2023,13,452.70,2.29,361.23,25.60,0.0
5322,2023-08-10T18:00:00Z,8,2023,14,251.02,0.00,201.89,25.88,0.0
5323,2023-08-10T19:00:00Z,8,2023,15,246.88,0.00,208.81,25.19,0.0
5324,2023-08-10T20:00:00Z,8,2023,16,124.10,15.76,105.51,23.46,0.0
5325,2023-08-10T21:00:00Z,8,2023,17,125.88,0.00,107.18,22.13,0.0
5326,2023-08-10T22:00:00Z,8,2023,18,63.83,0.00,55.88,21.34,0.0
5327,2023-08-10T23:00:00Z,8,2023,19,11.35,0.00,11.35,20.67,0.5
5328,2023-08-11T00:00:00Z,8,2023,20,0.00,0.00,0.00,20.13,0.0
5329,2023-08-11T01:00:00Z,8,2023,21,0.00,0.00,0.00,19.80,0.5
5330,2023-08-11T02:00:00Z,8,2023,22,0.00,0.00,0.00,19.61,0.0
5331,2023-08-11T03:00:00Z,8,2023,23,0.00,0.00,0.00,19.47,0.0
5332,2023-08-11T04:00:00Z,8,2023,0,0.00,0.00,0.00,19.21,0.0
5333,2023-08-11T05:00:00Z,8,2023,1,0.00,0.00,0.00,18.87,1.3
5334,2023-08-11T06:00:00Z,8,2023,2,0.00,0.00,0.00,18.56,0.0
5335,2023-08-11T07:00:00Z,8,2023,3,0.00,0.00,0.00,18.49,0.0
5336,2023-08-11T08:00:00Z,8,2023,4,0.00,0.00,0.00,18.07,0.0
5337,2023-08-11T09:00:00Z,8,2023,5,0.00,0.00,0.00,17.39,0.0
5338,2023-08-11T10:00:00Z,8,2023,6,66.80,286.30,29.73,17.29,0.0
5339,2023-08-11T11:00:00Z,8,2023,7,243.38,624.66,55.88,18.23,0.0
5340,2023-08-11T12:00:00Z,8,2023,8,437.75,772.45,72.17,19.81,0.0
5341,2023-08-11T13:00:00Z,8,2023,9,614.58,853.82,80.08,21.58,0.0
5342,2023-08-11T14:00:00Z,8,2023,10,757.92,892.10,89.91,22.88,0.0
5343,2023-08-11T15:00:00Z,8,2023,11,793.40,642.40,249.68,23.55,0.0
5344,2023-08-11T16:00:00Z,8,2023,12,776.92,580.70,287.02,24.04,0.0
5345,2023-08-11T17:00:00Z,8,2023,13,771.20,617.25,238.93,24.42,0.0
5346,2023-08-11T18:00:00Z,8,2023,14,689.83,427.57,320.94,24.63,0.0
5347,2023-08-11T19:00:00Z,8,2023,15,627.75,574.85,203.84,24.61,0.0
5348,2023-08-11T20:00:00Z,8,2023,16,516.53,628.70,141.32,24.36,0.0
5349,2023-08-11T21:00:00Z,8,2023,17,338.55,580.45,97.89,23.76,0.0
5350,2023-08-11T22:00:00Z,8,2023,18,165.68,434.61,62.02,22.45,0.0
5351,2023-08-11T23:00:00Z,8,2023,19,26.15,99.79,19.88,20.29,0.0
5352,2023-08-12T00:00:00Z,8,2023,20,0.00,0.00,0.00,18.98,0.0
5353,2023-08-12T01:00:00Z,8,2023,21,0.00,0.00,0.00,18.17,0.0
5354,2023-08-12T02:00:00Z,8,2023,22,0.00,0.00,0.00,17.47,0.0
5355,2023-08-12T03:00:00Z,8,2023,23,0.00,0.00,0.00,16.90,0.0
5356,2023-08-12T04:00:00Z,8,2023,0,0.00,0.00,0.00,16.39,0.0
5357,2023-08-12T05:00:00Z,8,2023,1,0.00,0.00,0.00,15.85,0.0
5358,2023-08-12T06:00:00Z,8,2023,2,0.00,0.00,0.00,15.30,0.0
5359,2023-08-12T07:00:00Z,8,2023,3,0.00,0.00,0.00,14.87,0.0
5360,2023-08-12T08:00:00Z,8,2023,4,0.00,0.00,0.00,14.47,0.0
5361,2023-08-12T09:00:00Z,8,2023,5,0.00,0.00,0.00,14.09,0.0
5362,2023-08-12T10:00:00Z,8,2023,6,61.00,198.52,35.63,15.33,0.0
5363,2023-08-12T11:00:00Z,8,2023,7,227.43,529.91,75.42,17.42,0.0
5364,2023-08-12T12:00:00Z,8,2023,8,413.58,662.36,101.67,20.24,0.0
5365,2023-08-12T13:00:00Z,8,2023,9,589.50,742.85,117.89,23.10,0.0
5366,2023-08-12T14:00:00Z,8,2023,10,721.35,748.63,156.55,24.20,0.0
5367,2023-08-12T15:00:00Z,8,2023,11,754.58,554.55,281.87,25.05,0.0
5368,2023-08-12T16:00:00Z,8,2023,12,775.25,505.26,307.03,25.84,0.0
5369,2023-08-12T17:00:00Z,8,2023,13,769.10,538.74,310.79,26.41,0.0
5370,2023-08-12T18:00:00Z,8,2023,14,594.60,234.60,367.54,26.68,0.0
5371,2023-08-12T19:00:00Z,8,2023,15,520.50,273.29,300.79,26.60,0.0
5372,2023-08-12T20:00:00Z,8,2023,16,357.23,110.52,260.88,25.86,0.0
5373,2023-08-12T21:00:00Z,8,2023,17,226.52,64.90,183.99,24.35,0.0
5374,2023-08-12T22:00:00Z,8,2023,18,102.43,25.93,85.93,22.92,0.0
5375,2023-08-12T23:00:00Z,8,2023,19,17.00,6.02,20.06,21.60,0.0
5376,2023-08-13T00:00:00Z,8,2023,20,0.00,0.00,0.00,21.03,0.0
5377,2023-08-13T01:00:00Z,8,2023,21,0.00,0.00,0.00,20.94,0.0
5378,2023-08-13T02:00:00Z,8,2023,22,0.00,0.00,0.00,20.56,0.0
5379,2023-08-13T03:00:00Z,8,2023,23,0.00,0.00,0.00,20.49,0.0
5380,2023-08-13T04:00:00Z,8,2023,0,0.00,0.00,0.00,20.68,0.0
5381,2023-08-13T05:00:00Z,8,2023,1,0.00,0.00,0.00,20.51,0.0
5382,2023-08-13T06:00:00Z,8,2023,2,0.00,0.00,0.00,20.36,0.0
5383,2023-08-13T07:00:00Z,8,2023,3,0.00,0.00,0.00,20.19,0.0
5384,2023-08-13T08:00:00Z,8,2023,4,0.00,0.00,0.00,20.07,0.0
5385,2023-08-13T09:00:00Z,8,2023,5,0.00,0.00,0.00,19.88,0.0
5386,2023-08-13T10:00:00Z,8,2023,6,36.70,42.10,33.30,20.21,1.0
5387,2023-08-13T11:00:00Z,8,2023,7,177.77,211.34,115.80,20.85,0.0
5388,2023-08-13T12:00:00Z,8,2023,8,355.30,375.81,175.12,21.88,0.0
5389,2023-08-13T13:00:00Z,8,2023,9,531.45,552.95,172.55,23.66,0.0
5390,2023-08-13T14:00:00Z,8,2023,10,630.45,488.67,242.74,25.52,0.0
5391,2023-08-13T15:00:00Z,8,2023,11,658.95,275.35,377.08,26.39,0.0
5392,2023-08-13T16:00:00Z,8,2023,12,699.15,340.05,363.41,26.54,0.0
5393,2023-08-13T17:00:00Z,8,2023,13,742.10,517.22,274.26,26.81,0.0
5394,2023-08-13T18:00:00Z,8,2023,14,583.17,325.58,281.20,26.36,0.0
5395,2023-08-13T19:00:00Z,8,2023,15,460.40,410.59,188.09,26.15,0.0
5396,2023-08-13T20:00:00Z,8,2023,16,350.27,340.59,169.20,26.60,0.0
5397,2023-08-13T21:00:00Z,8,2023,17,226.43,270.34,120.17,26.29,2.8
5398,2023-08-13T22:00:00Z,8,2023,18,109.00,187.33,65.43,25.11,0.0
5399,2023-08-13T23:00:00Z,8,2023,19,17.90,39.60,18.94,23.03,0.0
5400,2023-08-14T00:00:00Z,8,2023,20,0.00,0.00,0.00,21.88,0.0
5401,2023-08-14T01:00:00Z,8,2023,21,0.00,0.00,0.00,20.72,0.0
5402,2023-08-14T02:00:00Z,8,2023,22,0.00,0.00,0.00,19.67,0.0
5403,2023-08-14T03:00:00Z,8,2023,23,0.00,0.00,0.00,19.00,0.0
5404,2023-08-14T04:00:00Z,8,2023,0,0.00,0.00,0.00,18.78,0.0
5405,2023-08-14T05:00:00Z,8,2023,1,0.00,0.00,0.00,18.44,0.0
5406,2023-08-14T06:00:00Z,8,2023,2,0.00,0.00,0.00,18.02,0.0
5407,2023-08-14T07:00:00Z,8,2023,3,0.00,0.00,0.00,17.79,0.0
5408,2023-08-14T08:00:00Z,8,2023,4,0.00,0.00,0.00,17.55,0.0
5409,2023-08-14T09:00:00Z,8,2023,5,0.00,0.00,0.00,17.32,0.0
5410,2023-08-14T10:00:00Z,8,2023,6,41.00,21.57,37.82,17.66,0.0
5411,2023-08-14T11:00:00Z,8,2023,7,169.65,130.84,124.81,18.38,0.0
5412,2023-08-14T12:00:00Z,8,2023,8,321.83,249.21,201.10,19.42,0.0
5413,2023-08-14T13:00:00Z,8,2023,9,489.10,401.17,239.68,21.03,0.0
5414,2023-08-14T14:00:00Z,8,2023,10,683.90,689.99,158.73,23.00,0.0
5415,2023-08-14T15:00:00Z,8,2023,11,779.60,659.03,209.93,24.67,0.0
5416,2023-08-14T16:00:00Z,8,2023,12,759.67,685.23,230.06,25.76,0.0
5417,2023-08-14T17:00:00Z,8,2023,13,708.45,368.30,382.50,26.37,0.0
5418,2023-08-14T18:00:00Z,8,2023,14,622.75,524.52,259.14,26.68,0.0
5419,2023-08-14T19:00:00Z,8,2023,15,507.55,227.51,313.61,26.65,0.0
5420,2023-08-14T20:00:00Z,8,2023,16,404.08,294.12,240.02,26.31,0.0
5421,2023-08-14T21:00:00Z,8,2023,17,245.40,88.20,192.61,25.98,0.0
5422,2023-08-14T22:00:00Z,8,2023,18,105.47,39.90,93.63,24.52,0.0
5423,2023-08-14T23:00:00Z,8,2023,19,12.93,6.62,14.33,22.63,0.0
5424,2023-08-15T00:00:00Z,8,2023,20,0.00,0.00,0.00,22.18,0.0
5425,2023-08-15T01:00:00Z,8,2023,21,0.00,0.00,0.00,22.07,0.0
5426,2023-08-15T02:00:00Z,8,2023,22,0.00,0.00,0.00,22.01,0.0
5427,2023-08-15T03:00:00Z,8,2023,23,0.00,0.00,0.00,21.72,0.0
5428,2023-08-15T04:00:00Z,8,2023,0,0.00,0.00,0.00,21.57,0.0
5429,2023-08-15T05:00:00Z,8,2023,1,0.00,0.00,0.00,21.48,0.0
5430,2023-08-15T06:00:00Z,8,2023,2,0.00,0.00,0.00,20.37,0.0
5431,2023-08-15T07:00:00Z,8,2023,3,0.00,0.00,0.00,19.62,0.0
5432,2023-08-15T08:00:00Z,8,2023,4,0.00,0.00,0.00,19.62,0.3
5433,2023-08-15T09:00:00Z,8,2023,5,0.00,0.00,0.00,19.42,3.8
5434,2023-08-15T10:00:00Z,8,2023,6,6.47,0.00,5.85,19.40,1.8
5435,2023-08-15T11:00:00Z,8,2023,7,12.57,0.28,10.87,19.52,3.3
5436,2023-08-15T12:00:00Z,8,2023,8,33.17,0.41,28.05,19.68,2.0
5437,2023-08-15T13:00:00Z,8,2023,9,42.40,0.28,36.41,19.96,0.0
5438,2023-08-15T14:00:00Z,8,2023,10,114.43,1.02,94.27,20.09,3.6
5439,2023-08-15T15:00:00Z,8,2023,11,184.80,30.27,145.81,20.15,1.5
5440,2023-08-15T16:00:00Z,8,2023,12,247.62,72.43,171.65,20.32,0.0
5441,2023-08-15T17:00:00Z,8,2023,13,252.23,101.08,167.79,20.62,0.0
5442,2023-08-15T18:00:00Z,8,2023,14,168.77,35.83,132.70,21.02,0.0
5443,2023-08-15T19:00:00Z,8,2023,15,126.10,39.43,99.03,21.29,0.0
5444,2023-08-15T20:00:00Z,8,2023,16,67.93,32.34,50.14,21.13,0.0
5445,2023-08-15T21:00:00Z,8,2023,17,47.22,20.33,37.37,20.58,0.0
5446,2023-08-15T22:00:00Z,8,2023,18,25.65,15.15,20.20,19.98,0.0
5447,2023-08-15T23:00:00Z,8,2023,19,3.38,2.06,3.45,19.28,0.0
